text,category
I already got my item but just got my money back,reverted_card_payment?
My transfer didn't work! Help!,failed_transfer
when should I receive my refund,Refund_not_showing_up
What is the point of verifying a top up?,verify_top_up
Can I change my pin at a cash machine?,change_pin
"I made a transaction, but I made it to an account I didn't mean to make it to.",cancel_transfer
How can my friends top up my account?,topping_up_by_card
What's going on? My card wont accept any transactions.,card_not_working
Why is my contactless not working?,contactless_not_working
Will you charge me more if I top up with an international card?,top_up_by_card_charge
"I have obtained the salary in GBP, will it need to be configured?",receiving_money
How long will it take to deliver to the US?,card_delivery_estimate
Is there a charge for using transfers for top ups?,top_up_by_bank_transfer_charge
How can I get my card out of the stupid ATM that ate it?,card_swallowed
Can friends send me money?,receiving_money
My purchase from this morning still is pending.,pending_card_payment
What are the current exchange rates?,exchange_rate
I haven't received my pin,get_physical_card
I believe that a card payment I made was cancelled.,reverted_card_payment?
My card payment had the wrong exchange rate,card_payment_wrong_exchange_rate
Can you tell me when the transfer will be completed?,pending_transfer
Please help me find my top-up verification code,verify_top_up
I could not get my card to work at a shop.,declined_card_payment
why did my account decline a incoming transfer,beneficiary_not_allowed
Can you tell my why my funds transfer did not work properly?,failed_transfer
Why is my beneficiary not working?,beneficiary_not_allowed
"If I'm getting my identity verified, what all do I need?",verify_my_identity
A withdrawal is showing that I don't recognize,cash_withdrawal_not_recognised
Why didn't the money I transferred into my account get added to my balance?,balance_not_updated_after_bank_transfer
why has a transaction to a friend been delayed?,transfer_not_received_by_recipient
Can I get a new pin number at any ATM using my card?,change_pin
"Declined, transfer not completed.",declined_transfer
I have no idea why there is a dollar that has been charged to my account.,extra_charge_on_statement
"I didn't want to make a transaction, I want to revert it",cancel_transfer
"There are transactions that I don't remember making, i think someone might have gotten my card details and is now using it.",compromised_card
"I need some money transferred ASAP, how long does the process take?",transfer_timing
I have been trying to make a transfer and it won't go through. I have checked all the receipts and its all correct but still won't let me do it.,declined_transfer
Do you offer disposable virtual cards too?,get_disposable_virtual_card
A direct debit payment that I didn't authorise shows up in my app.,direct_debit_payment_not_recognised
do I need to verify my identity before I can use my card?,why_verify_identity
is there a limit for top up?,top_up_limits
Are there directions to get a new passcode if I forgot mine?,passcode_forgotten
I misplaced my card and I dont know where the last place is where I used the card last. Can you look at my account and tell me the last place I used the card?,lost_or_stolen_card
What is your age limit?,age_limit
Can I specify a day for my card to be delivered?,card_delivery_estimate
Who charged me a fee for paying by card?,card_payment_fee_charged
I have been charged twice for the same transaction.,transaction_charged_twice
"Hi, during online shopping payment is getting declined yesterday and today as well. Please check the issue.",declined_transfer
I need someone to assist me with explaining how much I can top-up.,top_up_limits
Help my activate my card.,activate_my_card
Why did the transfer fail when I attempted to do it earlier?,failed_transfer
make my account go away,terminate_account
Why is this not letting me exchange crypto? I need help making this transaction go through.,beneficiary_not_allowed
How are exchange rates determined?,exchange_rate
What is the refund procedure?,request_refund
My disposable virtual card won't work.,virtual_card_not_working
How much does currency exchange cost?,exchange_charge
"It says that my payment is pending, what does that mean?",pending_card_payment
I made a payment and it appears it is showing twice,transaction_charged_twice
The app is telling me that I am not me.,unable_to_verify_identity
Who do I talk to about the ATM swallowing my card?,card_swallowed
I got charged a fee for transferring money.,transfer_fee_charged
"There's a problem - I bought something about a week or two ago but just today the payment somehow came back into my account! I already received the item though, what's going on here?",reverted_card_payment?
What is the price for a physical card?,order_physical_card
Can I change my name?  I am not married.,edit_personal_details
My card is missing.  Please help.,lost_or_stolen_card
I can't use the app because I got mugged yesterday and they took everything. I need some help.,lost_or_stolen_phone
Why has my card been declined?,declined_card_payment
"While abroad, I got cash, and the exchange rate applied is wrong.",wrong_exchange_rate_for_cash_withdrawal
My payment was terminated,reverted_card_payment?
Why is it I am charged an extra fee when I use the ATM?,cash_withdrawal_charge
Can I get information on topping up?,top_up_by_card_charge
Are top-ups allowed using Apple Pay?,apple_pay_or_google_pay
There is an extra 1£ charge on my app. Why did you charge me extra?,extra_charge_on_statement
If I am running low on credit can I auto top up?,automatic_top_up
How do I go about getting hold of a virtual card?,getting_virtual_card
I tried doing an in country transfer earlier this week. I thought it would be there by now but I still don't see the money. Can you check the status on my transfer?,transfer_not_received_by_recipient
Why do I have to give you my drivers license,why_verify_identity
how does my statement get updated so i know when a refund will reflect on my balance,Refund_not_showing_up
Why is my balance still the same after a cheque deposit?,balance_not_updated_after_cheque_or_cash_deposit
